Date,Close
2022-01-03 00:00:00-05:00,4.751282598494544
2022-01-04 00:00:00-05:00,4.772210696105623
2022-01-05 00:00:00-05:00,4.7720469008431365
2022-01-06 00:00:00-05:00,4.772128769546701
2022-01-07 00:00:00-05:00,4.774255006664383
2022-01-10 00:00:00-05:00,4.7513661848447315
2022-01-11 00:00:00-05:00,4.765969876447609
2022-01-12 00:00:00-05:00,4.778168593673029
2022-01-13 00:00:00-05:00,4.8068840937733786
2022-01-14 00:00:00-05:00,4.8153090089739665
2022-01-18 00:00:00-05:00,4.816484402235649
2022-01-19 00:00:00-05:00,4.81507382629336
2022-01-20 00:00:00-05:00,4.772292486849119
2022-01-21 00:00:00-05:00,4.755120423343805
2022-01-24 00:00:00-05:00,4.748017203065315
2022-01-25 00:00:00-05:00,4.744320395564288
2022-01-26 00:00:00-05:00,4.746926386173344
2022-01-27 00:00:00-05:00,4.742129410790245
2022-01-28 00:00:00-05:00,4.739087818404511
2022-01-31 00:00:00-05:00,4.745414057266112
2022-02-01 00:00:00-05:00,4.7529529994701685
2022-02-02 00:00:00-05:00,4.763412976084547
2022-02-03 00:00:00-05:00,4.763578126431324
2022-02-04 00:00:00-05:00,4.747849462510348
2022-02-07 00:00:00-05:00,4.741201036820245
2022-02-08 00:00:00-05:00,4.767040192822888
2022-02-09 00:00:00-05:00,4.777028730812149
2022-02-10 00:00:00-05:00,4.775887502860727
2022-02-11 00:00:00-05:00,4.7703261079751105
2022-02-14 00:00:00-05:00,4.760104163171031
2022-02-15 00:00:00-05:00,4.784333978576694
2022-02-16 00:00:00-05:00,4.789335592383217
2022-02-17 00:00:00-05:00,4.769423492389768
2022-02-18 00:00:00-05:00,4.7649808692811675
2022-02-22 00:00:00-05:00,4.763495619789639
2022-02-23 00:00:00-05:00,4.746254456084426
2022-02-24 00:00:00-05:00,4.735612553450011
2022-02-25 00:00:00-05:00,4.761015225997678
2022-02-28 00:00:00-05:00,4.741538727084651
2022-03-01 00:00:00-05:00,4.708326713673658
2022-03-02 00:00:00-05:00,4.73118738899827
2022-03-03 00:00:00-05:00,4.733487412589189
2022-03-04 00:00:00-05:00,4.710592940309637
2022-03-07 00:00:00-05:00,4.623407413209777
2022-03-08 00:00:00-05:00,4.621220197092413
2022-03-09 00:00:00-05:00,4.6555626917917925
2022-03-10 00:00:00-05:00,4.638679202033923
2022-03-11 00:00:00-05:00,4.624831285480928
2022-03-14 00:00:00-04:00,4.638307873300789
2022-03-15 00:00:00-04:00,4.637553427105126
2022-03-16 00:00:00-04:00,4.647877243480512
2022-03-17 00:00:00-04:00,4.6496498385826985
2022-03-18 00:00:00-04:00,4.655319202587406
2022-03-21 00:00:00-04:00,4.6719548513246805
2022-03-22 00:00:00-04:00,4.678767724940591
2022-03-23 00:00:00-04:00,4.668759446142592
2022-03-24 00:00:00-04:00,4.680395942481105
2022-03-25 00:00:00-04:00,4.68084781791508
2022-03-28 00:00:00-04:00,4.677136851983535
2022-03-29 00:00:00-04:00,4.707325833990646
2022-03-30 00:00:00-04:00,4.712940903599958
2022-03-31 00:00:00-04:00,4.693148686766308
2022-04-01 00:00:00-04:00,4.687062050554925
2022-04-04 00:00:00-04:00,4.689124909474216
2022-04-05 00:00:00-04:00,4.67441292453041
2022-04-06 00:00:00-04:00,4.65874241011443
2022-04-07 00:00:00-04:00,4.646569211259701
2022-04-08 00:00:00-04:00,4.658003302236832
2022-04-11 00:00:00-04:00,4.651698184712124
2022-04-12 00:00:00-04:00,4.651512171194654
2022-04-13 00:00:00-04:00,4.659850084780382
2022-04-14 00:00:00-04:00,4.655411860264699
2022-04-18 00:00:00-04:00,4.663809482996921
2022-04-19 00:00:00-04:00,4.670677885681569
2022-04-20 00:00:00-04:00,4.683644516338748
2022-04-21 00:00:00-04:00,4.678767724940591
2022-04-22 00:00:00-04:00,4.64150782439002
2022-04-25 00:00:00-04:00,4.636231738119363
2022-04-26 00:00:00-04:00,4.618120483113335
2022-04-27 00:00:00-04:00,4.629311990709294
2022-04-28 00:00:00-04:00,4.650581365517126
2022-04-29 00:00:00-04:00,4.605634250656705
2022-05-02 00:00:00-04:00,4.59771363714765
2022-05-03 00:00:00-04:00,4.627598363107695
2022-05-04 00:00:00-04:00,4.656708384466218
2022-05-05 00:00:00-04:00,4.634435324532907
2022-05-06 00:00:00-04:00,4.6365151887844105
2022-05-09 00:00:00-04:00,4.61291265752319
2022-05-10 00:00:00-04:00,4.600458710722118
2022-05-11 00:00:00-04:00,4.59771363714765
2022-05-12 00:00:00-04:00,4.5895318025113365
2022-05-13 00:00:00-04:00,4.609328626675109
2022-05-16 00:00:00-04:00,4.612235621014756
2022-05-17 00:00:00-04:00,4.646008049523058
2022-05-18 00:00:00-04:00,4.620618406414714
2022-05-19 00:00:00-04:00,4.610686255500269
2022-05-20 00:00:00-04:00,4.598694874859594
2022-05-23 00:00:00-04:00,4.611461162508684
