Date,Close
2022-01-03 00:00:00-05:00,5.322309169127665
2022-01-04 00:00:00-05:00,5.339905156639188
2022-01-05 00:00:00-05:00,5.327261628559165
2022-01-06 00:00:00-05:00,5.336909263944486
2022-01-07 00:00:00-05:00,5.343900955879925
2022-01-10 00:00:00-05:00,5.313984099968695
2022-01-11 00:00:00-05:00,5.311809162998119
2022-01-12 00:00:00-05:00,5.31157248134603
2022-01-13 00:00:00-05:00,5.3080153667790615
2022-01-14 00:00:00-05:00,5.289166355283472
2022-01-18 00:00:00-05:00,5.284556121266685
2022-01-19 00:00:00-05:00,5.275615012983332
2022-01-20 00:00:00-05:00,5.268374622201951
2022-01-21 00:00:00-05:00,5.266692306003299
2022-01-24 00:00:00-05:00,5.277429413865975
2022-01-25 00:00:00-05:00,5.266642931478898
2022-01-26 00:00:00-05:00,5.251977076030683
2022-01-27 00:00:00-05:00,5.230799639845943
2022-01-28 00:00:00-05:00,5.248201036544056
2022-01-31 00:00:00-05:00,5.267979042265881
2022-02-01 00:00:00-05:00,5.399747116933674
2022-02-02 00:00:00-05:00,5.405883661491211
2022-02-03 00:00:00-05:00,5.391039639172699
2022-02-04 00:00:00-05:00,5.373838877976422
2022-02-07 00:00:00-05:00,5.3750393247441375
2022-02-08 00:00:00-05:00,5.37566114636523
2022-02-09 00:00:00-05:00,5.375083768540107
2022-02-10 00:00:00-05:00,5.355385868170004
2022-02-11 00:00:00-05:00,5.322262242288164
2022-02-14 00:00:00-05:00,5.324601654895224
2022-02-15 00:00:00-05:00,5.339767044892952
2022-02-16 00:00:00-05:00,5.330751128595704
2022-02-17 00:00:00-05:00,5.309155108228053
2022-02-18 00:00:00-05:00,5.309967380485976
2022-02-22 00:00:00-05:00,5.308102783127735
2022-02-23 00:00:00-05:00,5.286382182196538
2022-02-24 00:00:00-05:00,5.299548298093981
2022-02-25 00:00:00-05:00,5.312781423995895
2022-02-28 00:00:00-05:00,5.315017652375804
2022-03-01 00:00:00-05:00,5.291747369390622
2022-03-02 00:00:00-05:00,5.319947955629376
2022-03-03 00:00:00-05:00,5.324524661862535
2022-03-04 00:00:00-05:00,5.314875009422242
2022-03-07 00:00:00-05:00,5.270112187235209
2022-03-08 00:00:00-05:00,5.281135768819166
2022-03-09 00:00:00-05:00,5.297567497453775
2022-03-10 00:00:00-05:00,5.299500062273388
2022-03-11 00:00:00-05:00,5.283541843515144
2022-03-14 00:00:00-04:00,5.2855016007890985
2022-03-15 00:00:00-04:00,5.3155403275483915
2022-03-16 00:00:00-04:00,5.349948311444769
